schema_id,label_schema_id,speaker_id,recording_id,buffer_id,cutpoint_id,candidate_id,time_sec,original_score,detector_name,source_id,interval_start_sec,interval_end_sec,center_rms,rms_percentile,rms_valley_depth,rms_valley_width,left_rms,right_rms,rms_asymmetry,zcr_40ms,zcr_80ms,abs_amplitude_p90,short_window_energy_variance,spectral_flatness,high_frequency_energy_fraction,vad_mean_64ms,low_vad_run_width,y_inside,y_gt20ms,y_gt50ms,state_inside,state_gt20ms,state_gt50ms,geometry_fingerprint,feature_bundle_id
o0_4_boundary_features_v1,phase10b_training_labels_v1,s22,s2201a,s22_s2201a_raw_nemo_buffer_000213,s22_s2201a_raw_nemo_buffer_000213-vad_percentile_rms-0000-0001-592540,s2201a:s22_s2201a_raw_nemo_buffer_000213-vad_percentile_rms-0000-0001-592540,592.54,1.549203,vad_percentile_rms,source_s2201a,592.492,592.604,-62.21032594432319,8.823529411764707,14.417251058262089,142.99999999991542,-61.20606666091551,-61.20433953989639,-0.001727121019122535,3830.9859154929577,3552.7756059421426,0.00146484375,5.603843083334557e-14,0.13734630021439193,0.04352793755154306,0.14653313532471657,59.99999999994543,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,d93cd098bd2542f897dc776a34e324bb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s22,s2201a,s22_s2201a_raw_nemo_buffer_000214,s22_s2201a_raw_nemo_buffer_000214-vad_percentile_rms-0000-0000-592852,s2201a:s22_s2201a_raw_nemo_buffer_000214-vad_percentile_rms-0000-0000-592852,592.852,1.605827,vad_percentile_rms,source_s2201a,592.836,592.9,-65.80572511302948,4.375,35.13862848923654,80.00000000004093,-120.0,-65.46056602294888,-54.53943397705112,751.958224543081,1229.018492176387,0.000946044921875,2.6063173865575954e-15,0.04574316948692331,0.027285568256472978,0.07794670595063104,40.00000000007731,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,d93cd098bd2542f897dc776a34e324bb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s22,s2201a,s22_s2201a_raw_nemo_buffer_000214,s22_s2201a_raw_nemo_buffer_000214-vad_percentile_rms-0000-0001-594124,s2201a:s22_s2201a_raw_nemo_buffer_000214-vad_percentile_rms-0000-0001-594124,594.124,1.656975,vad_percentile_rms,source_s2201a,594.044,594.14,-67.73430521779281,1.25,24.482964908742325,86.99999999998909,-66.9296180925995,-67.61149850457238,0.6818804119728838,1712.793733681462,2184.9217638691325,0.000762939453125,6.6961099407906475e-15,0.05417929540716421,0.02821453342171248,0.027767704592810735,60.00000000005912,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,d93cd098bd2542f897dc776a34e324bb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s22,s2201a,s22_s2201a_raw_nemo_buffer_000215,s22_s2201a_raw_nemo_buffer_000215-vad_percentile_rms-0000-0000-595512,s2201a:s22_s2201a_raw_nemo_buffer_000215-vad_percentile_rms-0000-0000-595512,595.512,1.489484,vad_percentile_rms,source_s2201a,595.492,595.556,-59.8811818963967,8.05921052631579,27.490351679337707,80.00000000004093,-60.80952104382854,-57.33447364923423,-3.4750473945943057,6156.599552572707,6925.684485006519,0.0020751953125,1.7762817503318166e-13,0.2850876289684598,0.33859352645795765,0.14076373875141143,39.99999999996362,1,,,bad,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,d93cd098bd2542f897dc776a34e324bb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s22,s2201a,s22_s2201a_raw_nemo_buffer_000215,s22_s2201a_raw_nemo_buffer_000215-vad_percentile_rms-0000-0001-596412,s2201a:s22_s2201a_raw_nemo_buffer_000215-vad_percentile_rms-0000-0001-596412,596.412,1.605214,vad_percentile_rms,source_s2201a,596.264,596.448,-62.10921024347377,6.0855263157894735,16.50490579327363,223.9999999999327,-63.46576933187504,-57.60079456399494,-5.864974767880099,325.50860719874805,913.2134480062549,0.00274658203125,3.565318824183367e-11,0.022204811048110003,0.017851666625096605,0.05747155231588027,168.00000000000637,1,1,,bad,bad,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,d93cd098bd2542f897dc776a34e324bb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s22,s2201a,s22_s2201a_raw_nemo_buffer_000215,s22_s2201a_raw_nemo_buffer_000215-vad_percentile_rms-0000-0002-599436,s2201a:s22_s2201a_raw_nemo_buffer_000215-vad_percentile_rms-0000-0002-599436,599.436,1.569383,vad_percentile_rms,source_s2201a,599.404,599.472,-64.7437063601161,2.4671052631578947,19.14911766146237,168.00000000000637,-65.18244911706847,-62.42277976395032,-2.7596693531181558,976.5258215962441,2076.622361219703,0.001251220703125,2.8209763203892217e-13,0.030652245665381616,0.012545386189347845,0.19113825173938975,40.00000000007731,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,d93cd098bd2542f897dc776a34e324bb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s22,s2201a,s22_s2201a_raw_nemo_buffer_000216,s22_s2201a_raw_nemo_buffer_000216-vad_percentile_rms-0000-0000-600700,s2201a:s22_s2201a_raw_nemo_buffer_000216-vad_percentile_rms-0000-0000-600700,600.7,1.460853,vad_percentile_rms,source_s2201a,600.644,600.732,-51.769352845648946,5.2631578947368425,20.642220034102966,64.00000000007822,-51.346738303086624,-49.08400923574653,-2.2627290673400964,1477.3082942097026,1476.1532447224395,0.006134033203125,1.0926357526742383e-09,0.01745462829494882,0.0027686713956308674,0.15069416340659647,64.00000000007822,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,d93cd098bd2542f897dc776a34e324bb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000000,s24_s2401b_raw_nemo_buffer_000000-vad_percentile_rms-0000-0000-2688,s2401b:s24_s2401b_raw_nemo_buffer_000000-vad_percentile_rms-0000-0000-2688,2.688,1.650447,vad_percentile_rms,source_s2401b,2.66,2.736,-68.20110086658045,0.6756756756756757,49.18589468608325,56.00000000000005,-67.4539283939848,-58.61188860047905,-8.842039793505748,473.0434782608696,339.66480446927375,0.00238037109375,1.8959242624065406e-12,0.008222807386582863,0.003640204364802592,0.003570280969142914,72.00000000000006,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000000,s24_s2401b_raw_nemo_buffer_000000-vad_percentile_rms-0000-0001-3852,s2401b:s24_s2401b_raw_nemo_buffer_000000-vad_percentile_rms-0000-0001-3852,3.852,1.486562,vad_percentile_rms,source_s2401b,3.788,3.868,-53.909680203735434,9.45945945945946,9.508413796847321,94.99999999999974,-53.60229219384346,-54.39228440343623,0.7899922095927678,167.10182767624022,341.3940256045519,0.003692626953125,8.641751904632197e-12,0.0009889930111275037,0.00013128566704200407,0.07295087973276775,52.00000000000004,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000001,s24_s2401b_raw_nemo_buffer_000001-vad_percentile_rms-0000-0000-8128,s2401b:s24_s2401b_raw_nemo_buffer_000001-vad_percentile_rms-0000-0000-8128,8.128,1.594768,vad_percentile_rms,source_s2401b,8.1,8.204,-59.113368233962504,3.125,40.2162985362063,79.9999999999983,-60.194248020667075,-59.00596920985864,-1.1882788108084341,333.9130434782609,250.27932960893855,0.0015869140625,4.8369332649421385e-14,0.002569594675184407,0.0007895152853738283,0.006578706204891205,83.99999999999963,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000001,s24_s2401b_raw_nemo_buffer_000001-vad_percentile_rms-0000-0001-9216,s2401b:s24_s2401b_raw_nemo_buffer_000001-vad_percentile_rms-0000-0001-9216,9.216,1.430251,vad_percentile_rms,source_s2401b,9.136,9.236,-47.733623650909465,15.9375,18.447957691715256,224.0000000000002,-49.521567937016,-44.79654652630317,-4.725021410712834,651.0172143974961,512.900703674746,0.0087890625,2.5437142008640645e-10,0.0007636976628060948,0.0004530302259182888,0.11808538995683193,92.00000000000053,1,,,bad,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000001,s24_s2401b_raw_nemo_buffer_000001-vad_percentile_rms-0000-0002-10668,s2401b:s24_s2401b_raw_nemo_buffer_000001-vad_percentile_rms-0000-0002-10668,10.668,1.479309,vad_percentile_rms,source_s2401b,10.592,10.684,-55.33686996100383,5.9375,10.80933812897652,22.999999999999687,-56.58063946935113,-50.63660584118067,-5.944033628170459,710.1827676240209,568.9900426742532,0.00384521484375,2.302901513387519e-11,0.004209823945419152,0.0016091953987534295,0.10188060998916626,39.99999999999915,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000002,s24_s2401b_raw_nemo_buffer_000002-vad_percentile_rms-0000-0000-10968,s2401b:s24_s2401b_raw_nemo_buffer_000002-vad_percentile_rms-0000-0000-10968,10.968,1.451183,vad_percentile_rms,source_s2401b,10.948,11.02,-49.9135640485476,8.441558441558442,22.23825316930686,88.00000000000097,-53.59496745512202,-47.46225432451903,-6.132713130602987,680.089485458613,563.2333767926988,0.00811767578125,1.0805641049903997e-10,0.00041792450520747066,0.0005112762048953871,0.17974716126918794,19.999999999999574,1,,,bad,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000002,s24_s2401b_raw_nemo_buffer_000002-vad_percentile_rms-0000-0001-13420,s2401b:s24_s2401b_raw_nemo_buffer_000002-vad_percentile_rms-0000-0001-13420,13.42,1.511894,vad_percentile_rms,source_s2401b,13.356,13.436,-56.80077377439315,2.272727272727273,14.233451257335375,79.00000000000063,-56.67021218843411,-58.72311241666041,2.0529002282263065,125.32637075718016,136.55761024182078,0.0025634765625,2.626249236245976e-12,0.0012242771614046422,0.0003573534769257288,0.09346293409665425,39.99999999999915,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000003,s24_s2401b_raw_nemo_buffer_000003-vad_percentile_rms-0000-0000-30528,s2401b:s24_s2401b_raw_nemo_buffer_000003-vad_percentile_rms-0000-0000-30528,30.528,1.680814,vad_percentile_rms,source_s2401b,30.468,30.548,-67.96264208448818,25.0,34.09853165516924,64.00000000000006,-69.21352648858426,-56.591747742670734,-12.62177874591353,275.43035993740216,663.0179827990618,0.001312255859375,2.3716902382818174e-10,0.011621844917589325,0.005296380466895291,0.005645321682095528,91.99999999999875,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000003,s24_s2401b_raw_nemo_buffer_000003-vad_percentile_rms-0000-0001-30924,s2401b:s24_s2401b_raw_nemo_buffer_000003-vad_percentile_rms-0000-0001-30924,30.924,1.723321,vad_percentile_rms,source_s2401b,30.88,30.94,-76.7439792440198,5.357142857142857,25.939976539598106,38.999999999997925,-75.0238604905642,-77.84578280489542,2.8219223143312178,1545.6919060052219,1798.0085348506402,0.000274658203125,7.500880168553783e-16,0.050554272591042185,0.022428106535911197,0.04587968521647983,67.99999999999784,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000004,s24_s2401b_raw_nemo_buffer_000004-vad_percentile_rms-0000-0000-31860,s2401b:s24_s2401b_raw_nemo_buffer_000004-vad_percentile_rms-0000-0000-31860,31.86,1.659102,vad_percentile_rms,source_s2401b,31.844,31.888,-70.83063306321631,0.2717391304347826,37.29534642838257,7.999999999999119,-120.0,-54.52872797903619,-65.47127202096381,1169.7127937336813,955.9032716927454,0.007598876953125,8.054203697194037e-10,0.02330357438966474,0.0023895839765602383,0.0662660002708435,35.99999999999781,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000004,s24_s2401b_raw_nemo_buffer_000004-vad_percentile_rms-0000-0001-33416,s2401b:s24_s2401b_raw_nemo_buffer_000004-vad_percentile_rms-0000-0001-33416,33.416,1.40626,vad_percentile_rms,source_s2401b,33.336,33.464,-52.644972986911505,7.880434782608695,10.095701452785171,24.00000000000091,-49.37731510692603,-51.94178673184032,2.5644716249142903,400.6259780907668,362.78342455043,0.00689697265625,1.2454033498007623e-10,0.0002625090828379618,8.870339798369345e-05,0.12496728077530861,48.00000000000182,1,1,1,bad,bad,bad,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000004,s24_s2401b_raw_nemo_buffer_000004-vad_percentile_rms-0000-0002-34792,s2401b:s24_s2401b_raw_nemo_buffer_000004-vad_percentile_rms-0000-0002-34792,34.792,1.6387,vad_percentile_rms,source_s2401b,34.712,34.812,-65.77354714707948,1.358695652173913,20.24355599703341,70.99999999999795,-64.60383361367413,-67.39996147836803,2.7961278646939007,501.1185682326622,667.5358539765319,0.000946044921875,1.7494856322501247e-14,0.0047719158393188,0.0014075585238071365,0.030184669627083674,47.999999999994714,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000005,s24_s2401b_raw_nemo_buffer_000005-vad_percentile_rms-0000-0000-35248,s2401b:s24_s2401b_raw_nemo_buffer_000005-vad_percentile_rms-0000-0000-35248,35.248,1.645824,vad_percentile_rms,source_s2401b,35.204,35.296,-64.60225142577343,2.380952380952381,37.25341810196774,64.00000000000006,-65.80041463224362,-65.58705051930511,-0.21336411293850688,225.35211267605632,291.92006950477844,0.0008544921875,1.4229651302851902e-14,0.0034072552886851414,0.0018285744097593934,0.0034629981964826584,83.99999999999608,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000005,s24_s2401b_raw_nemo_buffer_000005-vad_percentile_rms-0000-0001-37900,s2401b:s24_s2401b_raw_nemo_buffer_000005-vad_percentile_rms-0000-0001-37900,37.9,1.602897,vad_percentile_rms,source_s2401b,37.828,37.916,-61.19440558845811,4.166666666666667,18.721628130158493,86.99999999999619,-62.257075102825546,-60.28949928835168,-1.967575814473868,208.87728459530027,250.35561877667143,0.0013427734375,1.0110838600350536e-14,0.0022723245358099303,0.0013205004084085364,0.029352870252397325,51.9999999999996,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000006,s24_s2401b_raw_nemo_buffer_000006-vad_percentile_rms-0000-0000-38796,s2401b:s24_s2401b_raw_nemo_buffer_000006-vad_percentile_rms-0000-0000-38796,38.796,1.615592,vad_percentile_rms,source_s2401b,38.756,38.836,-62.88099425043857,3.5714285714285716,25.92639106198387,55.999999999997385,-67.76182036069848,-59.08101849805748,-8.680801862640998,300.46948356807513,471.02115915363385,0.0018310546875,4.618073629058255e-13,0.002666152162476399,0.001192634097091263,0.0077862381935119625,72.00000000000273,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000006,s24_s2401b_raw_nemo_buffer_000006-vad_percentile_rms-0000-0001-40552,s2401b:s24_s2401b_raw_nemo_buffer_000006-vad_percentile_rms-0000-0001-40552,40.552,1.665806,vad_percentile_rms,source_s2401b,40.464,40.572,-71.31585389725893,0.44642857142857145,26.78096047910605,79.00000000000063,-64.0227756670713,-70.9380532039139,6.915277536842595,680.089485458613,438.0704041720991,0.001251220703125,1.2789210077211014e-13,0.012498144330808572,0.0033329076456982444,0.021837499737739564,79.9999999999983,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000007,s24_s2401b_raw_nemo_buffer_000007-vad_percentile_rms-0000-0000-41228,s2401b:s24_s2401b_raw_nemo_buffer_000007-vad_percentile_rms-0000-0000-41228,41.228,1.692574,vad_percentile_rms,source_s2401b,41.156,41.252,-69.18805852204504,1.079136690647482,26.042624534385723,71.99999999999562,-70.99365057432252,-56.61529136099091,-14.378359213331606,575.8998435054773,800.625488663018,0.006988525390625,5.675382578123785e-09,0.012554537722489649,0.005398989827506545,0.059584275881449385,88.00000000000097,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000007,s24_s2401b_raw_nemo_buffer_000007-vad_percentile_rms-0000-0001-45288,s2401b:s24_s2401b_raw_nemo_buffer_000007-vad_percentile_rms-0000-0001-45288,45.288,1.548709,vad_percentile_rms,source_s2401b,45.212,45.368,-59.21339413881262,6.654676258992806,10.69763123625276,223.99999999999665,-60.09362698065878,-62.40648371582171,2.3128567351629243,676.056338028169,1250.9773260359657,0.00140380859375,1.0952212337472172e-13,0.01442131658706193,0.006405686021599121,0.08929412811994553,91.99999999999875,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000007,s24_s2401b_raw_nemo_buffer_000007-vad_percentile_rms-0000-0002-45608,s2401b:s24_s2401b_raw_nemo_buffer_000007-vad_percentile_rms-0000-0002-45608,45.608,1.557779,vad_percentile_rms,source_s2401b,45.54,45.628,-61.87508291916765,4.136690647482014,6.617561116500013,23.00000000000324,-59.608403753297274,-61.61558123295525,2.007177479657976,6550.335570469799,6571.056062581486,0.001708984375,1.843175285415532e-13,0.38992198646517323,0.2989123562002624,0.09801555871963501,60.000000000002274,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000008,s24_s2401b_raw_nemo_buffer_000008-vad_percentile_rms-0000-0000-46280,s2401b:s24_s2401b_raw_nemo_buffer_000008-vad_percentile_rms-0000-0000-46280,46.28,1.593397,vad_percentile_rms,source_s2401b,46.212,46.312,-64.60180761436196,2.9947916666666665,39.1771108302907,72.00000000000273,-60.09250689485356,-52.171614471694525,-7.920892423159032,350.54773082942097,287.7247849882721,0.004913330078125,2.756043160282111e-10,0.005289762062072814,0.002064122765726089,0.08770056962966918,80.0000000000054,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000008,s24_s2401b_raw_nemo_buffer_000008-vad_percentile_rms-0000-0001-47952,s2401b:s24_s2401b_raw_nemo_buffer_000008-vad_percentile_rms-0000-0001-47952,47.952,1.626446,vad_percentile_rms,source_s2401b,47.828,47.98,-64.0478720569117,3.6458333333333335,15.68193356122815,207.9999999999984,-66.07084838103479,-56.44311490084948,-9.627733480185313,400.6259780907668,350.2736512900704,0.004241943359375,2.3732644447479375e-10,0.0030393666113046375,0.00160717478671719,0.0675979945808649,135.99999999999568,0,0,0,safe,safe,safe,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000008,s24_s2401b_raw_nemo_buffer_000008-vad_percentile_rms-0000-0002-48008,s2401b:s24_s2401b_raw_nemo_buffer_000008-vad_percentile_rms-0000-0002-48008,48.008,1.508409,vad_percentile_rms,source_s2401b,47.988,48.052,-67.67120855754689,1.171875,14.420231413450075,39.99999999999915,-55.69277421023886,-64.86382954735006,9.171055337111206,600.9389671361503,425.3322908522283,0.004241943359375,4.4796972245205233e-10,0.007122925253433499,0.0032620312621121725,0.2380065143108368,8.000000000002672,1,1,,bad,bad,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000008,s24_s2401b_raw_nemo_buffer_000008-vad_percentile_rms-0000-0003-52360,s2401b:s24_s2401b_raw_nemo_buffer_000008-vad_percentile_rms-0000-0003-52360,52.36,1.606112,vad_percentile_rms,source_s2401b,52.292,52.38,-64.90197253589302,2.9947916666666665,17.751433340275227,134.999999999998,-65.36428126092733,-65.28963828037709,-0.07464298055023733,214.76510067114094,187.7444589308996,0.00091552734375,1.1159011023637792e-14,0.005229888312319523,0.001688135947886578,0.06707480847835541,59.99999999999517,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000009,s24_s2401b_raw_nemo_buffer_000009-vad_percentile_rms-0000-0000-53152,s2401b:s24_s2401b_raw_nemo_buffer_000009-vad_percentile_rms-0000-0000-53152,53.152,1.66264,vad_percentile_rms,source_s2401b,53.124,53.2,-67.4308244322701,3.3464566929133857,25.93489098838142,48.00000000000182,-67.27266738385516,-65.16733392922706,-2.1053334546281093,306.0869565217392,446.92737430167597,0.0008544921875,2.2837450978701803e-15,0.009527105374893556,0.005476567061326251,0.0278939555088679,55.999999999997385,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000009,s24_s2401b_raw_nemo_buffer_000009-vad_percentile_rms-0000-0001-55028,s2401b:s24_s2401b_raw_nemo_buffer_000009-vad_percentile_rms-0000-0001-55028,55.028,1.580233,vad_percentile_rms,source_s2401b,54.856,55.076,-59.29336599469449,10.039370078740157,12.680389143686881,231.99999999999932,-60.06856904307989,-64.7911221447309,4.722553101651016,175.27386541471049,237.6856919468335,0.00140380859375,2.496244377545994e-13,0.0015601546935635072,0.0006810766858950675,0.027494587004184723,192.00000000000017,0,0,0,safe,safe,safe,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000009,s24_s2401b_raw_nemo_buffer_000009-vad_percentile_rms-0000-0002-57176,s2401b:s24_s2401b_raw_nemo_buffer_000009-vad_percentile_rms-0000-0002-57176,57.176,1.671354,vad_percentile_rms,source_s2401b,57.12,57.212,-68.64200971735762,2.1653543307086616,21.876735132062713,86.99999999999619,-68.9706308070624,-68.9721973429771,0.0015665359146908031,776.2128325508608,735.0928641251222,0.0006103515625,2.4151161351539923e-15,0.019706708740255433,0.006069524597895127,0.05422644202525799,64.00000000000006,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000010,s24_s2401b_raw_nemo_buffer_000010-vad_percentile_rms-0000-0000-58200,s2401b:s24_s2401b_raw_nemo_buffer_000010-vad_percentile_rms-0000-0000-58200,58.2,1.620484,vad_percentile_rms,source_s2401b,58.18,58.272,-65.8084609155273,2.0,32.76003935506315,64.00000000000006,-64.00071702957923,-67.09973831399499,3.0990212844157554,2326.62192393736,1460.2346805736636,0.00079345703125,1.1589085446571153e-14,0.0904457598812926,0.02942891882736363,0.04395481050014496,67.99999999999784,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
o0_4_boundary_features_v1,phase10b_training_labels_v1,s24,s2401b,s24_s2401b_raw_nemo_buffer_000010,s24_s2401b_raw_nemo_buffer_000010-vad_percentile_rms-0000-0001-61368,s2401b:s24_s2401b_raw_nemo_buffer_000010-vad_percentile_rms-0000-0001-61368,61.368,1.643666,vad_percentile_rms,source_s2401b,61.32,61.404,-67.02998559010881,1.25,25.66312863077657,118.99999999999977,-63.37811081228021,-66.8948813510746,3.5167705387943897,525.8215962441315,375.366568914956,0.001312255859375,1.9427896239529265e-13,0.006254842722483122,0.0031097222126694334,0.0771817473264841,55.999999999997385,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,ca1a1891a9d349da8a880e5662f981eb
